Longitude,Latitude,Value
-18.37620323621621,65.5181089826267,7.162988723178073
-23.17296161494245,65.89004419157412,20.06600780882324
-17.53516427278077,64.2514036963775,24.93094749759007
-23.152155084677315,65.374622298821,0.7506501332348203
-20.622124380993853,65.21523794943124,22.434146644773296
-22.857317404635182,65.99849113036481,15.565763339966452
-16.54115305921976,66.21826118144378,24.334565479120528
-22.128100690884246,63.53647031443216,11.62523793816069
-19.993617208337703,65.52205975717638,21.184698264284343
-14.199740057384044,63.65550739735919,1.5598517149569306
-22.150361590911842,65.14657599523207,8.381976251957393
-18.66024176447404,64.36289818713104,1.6754134437802493
-19.678375896590747,64.42032979856643,24.383578336976765
-24.29157352797411,64.55887551035707,20.42434768179592
-15.383281693912654,65.36387734714883,21.31368553114926
-23.705972077382103,64.5021498970063,23.449130785847355
-19.046067258765035,65.69809715177084,2.127587152994634
-18.052199608202073,64.71358215672161,9.639939812833335
-17.27309574893225,63.70505960092988,1.775872226100053
-16.58073626295943,65.85127952745232,5.269827538750715
-21.587367589488778,64.35727497377812,5.734144425941809
-24.38524406842783,64.79830063879778,11.727680276189467
-16.180397882918513,65.55633164966571,6.714054186341064
-18.339949107502846,64.49736847144614,2.5244526704440275
-14.88464641311664,63.66975696844015,4.187277227352693
-15.054033826642016,64.62176314103844,3.681889088802273
-14.801749070439344,66.3333457480829,24.326919947807458
-18.921411410235287,65.42520319189568,18.98231267296184
-20.663273447876044,65.51443744600162,24.19403663173905
-15.397080670199244,65.39684646091293,10.993512162697714
-19.310117700163566,64.0969764168783,6.959212041566415
-22.3904147413605,64.75500159230684,19.957329930229665
-14.667798775043044,65.75281939508996,8.15634795102867
-14.350561417118007,63.80411869265948,7.484584342633707
-19.137437804388043,64.33355832826913,5.81264980519578
-23.629453135937442,64.32895732539757,3.2419744556058836
-20.03999996595529,64.79605678278352,6.411576525419149
-15.259316916180062,66.44110622282656,8.882993711847192
-14.12959867171837,63.702507640051465,16.84985520364326
-22.160063461277648,65.05610298314178,1.5641210554862894
-23.729803461709377,64.03809404603663,5.262673491633574
-14.410469788972355,66.41202963622924,20.22559100729191
-20.021843201742932,63.83991051418239,3.673048089594269
-18.26974891092302,64.71080300708478,8.566128663063038
-13.367243161416273,65.71365495450382,21.616473046453503
-23.734505628986437,65.61366328408234,3.8731327785860663
-17.044342914300902,64.7681859106818,2.0684208904547474
-23.64778764038903,64.53957250385815,12.11344987700027
-20.182107322635247,64.6928371356586,7.56048778196341
-15.256132730275363,64.29282878947592,14.085209112096353
-19.515069323310204,64.1159988161204,20.09512226208688
-13.03240293011607,64.94911909267667,3.428712203818579
-18.070818223114074,64.30560126820282,14.517477113857124
-20.806635244686536,64.36238499469175,12.637719009746599
-21.96871975209534,65.47026819042367,3.6019696503299894
-20.46901385570914,66.40561199509968,15.59996213822456
-20.215867351765166,65.31091160167813,6.841010446519292
-23.709792706174447,63.7309384011949,12.195857963600313
-20.24989670659211,63.7267508415622,2.056808106926547
-19.161257022998914,66.3542696625367,11.489601430340576
-16.188515849253747,64.391872370922,7.661586701070508
-16.947610925701508,63.77620095824743,20.559530279633858
-16.349194964864726,65.29713376145115,1.424468174934207
-24.403817658416145,65.3709463348708,10.465181872958249
-21.996824904823836,65.44551446035607,11.46078560328595
-16.89063068340165,64.30220608357263,18.125151907477967
-18.934122265932906,63.545332052643424,14.357189377255274
-24.43889502981402,66.39504610836342,16.680308429854527
-15.248311612034042,64.2526791370733,19.4262321412939
-15.61268990716112,65.52807886415765,21.55507434145472
-18.19317962557403,65.61988960963613,7.846887418061763
-23.73567175357287,65.33002225123846,13.450567634097574
-15.685076930375276,64.43872218264094,21.002701960979998
-17.787293741089314,64.3132887612922,24.736278274126413
-15.50746026268347,65.29300484810811,22.23798277609408
-15.854909587447835,66.09828690083508,9.28668156560942
-15.265476172484872,66.34020118677019,4.8791629304662605
-18.542907236346814,63.81771741321127,12.234813435164718
-22.886268040774578,63.96448583779316,18.541036295901055
-16.78168905613358,66.33420877634924,12.31422676883244
-17.364551471902338,65.70960568500438,12.079521582841712
-15.964088347210497,66.14898147448932,20.955760527045015
-22.546368430416543,64.10789790240602,9.035094476679658
-22.257785201146675,65.2627576133282,21.49486687029114
-14.260290551977722,65.60341878325242,10.170120023793089
-15.875255317801185,65.54033565634091,8.205827641958486
-14.055372379946286,64.7244550726001,11.349747779992475
