Longitude,Latitude,Value
139.76059303943578,35.65572453554086,28.31939786151342
139.66456056160516,35.643754563288915,27.28851593503999
139.60363623239317,35.50769261974193,73.43782063647257
139.67236043727985,35.602374348287846,27.46823398946543
139.89276212647303,35.614058685635754,29.03648082900417
139.8404611335649,35.61964683426907,63.15787836925746
139.88787299329633,35.6740517107682,41.481788971537796
139.7463562131779,35.66008076401806,64.36973898686269
139.63292085960325,35.68237152783803,14.575631029506967
139.7643878466921,35.72946497846264,44.1299835571369
139.736313200368,35.74389572161483,12.352952012829785
139.8533071248219,35.715436922867944,14.385724241874817
139.62942477423528,35.78665710878648,73.45062173410876
139.74647234110654,35.50546977480291,19.74717597823166
139.6450145994082,35.55873339570506,47.2694477592652
139.69740277806702,35.502268862493445,38.77669218204946
139.82120712321634,35.69424241424638,34.31403283811899
139.74280543881062,35.769409164684994,72.98833419810907
139.71276648554374,35.57304468897289,11.527637774284266
139.718342883571,35.77811036343889,56.46527803229124
139.73783403052178,35.51808021708687,77.43761039494854
139.83550496315112,35.780330808041654,49.211772842328934
139.86762540668207,35.60548680617189,75.57757234231643
139.88660040595119,35.530426248534766,13.658051550021664
139.8360710158766,35.645761527755894,39.31553233519129
139.6946220687244,35.577032970316154,28.21104536734358
139.80644041182597,35.585461870588574,61.157467548651084
139.7312809372166,35.59218698947789,78.69079633480726
139.67640118661382,35.740907769349796,27.957104371097348
139.85226147382778,35.661748383002575,55.79222210318521
139.6115279046887,35.5933923097468,23.86683429318181
139.87052859764063,35.683100134993275,49.57311782001269
139.7384432393874,35.71484520226696,42.47527406818353
139.7911604430425,35.581787200220056,78.0403730742076
139.79780617666174,35.624064730457604,52.59690908875266
139.86853532221195,35.53656582800108,34.46544604607732
139.79100090465016,35.554344804860406,17.986704942155335
139.78418007542803,35.704335356189496,20.58727801144542
139.6199956121682,35.55443150430869,25.772185096586455
139.75552240658357,35.657549015100116,27.56766629382086
139.64505070024512,35.71271387851673,69.54312404887965
139.82123013061644,35.532063076928424,49.28559517977674
139.7536665762438,35.67019366588867,46.63736379620565
139.8040683337625,35.57696883511041,18.033821030845225
139.61250187018072,35.78887806257127,70.20977853446044
139.62543760481373,35.645063694015974,60.59700122459386
139.8148970164188,35.74179776493254,14.73678533300011
139.6216253007996,35.66506796264688,59.548456806083806
139.62137701832958,35.513023759856445,48.04767521398522
139.60363254257047,35.689945412678206,15.720774202274477
139.88695041948984,35.78542100266199,42.08104490700595
139.8212525078377,35.680483546043895,43.92874009910329
139.7059754225506,35.74575665782803,21.6042178114293
139.6889606743863,35.76526193900452,76.19887029001976
139.70491096892374,35.56842393158468,69.49827600364634
139.83239605935435,35.563613451972465,56.83156361303758
139.79841118332112,35.6832942966553,42.360689270042506
139.65555867036025,35.62330854094201,38.82358791091559
139.65223280060022,35.75195839086001,55.56814270056679
139.62951869491403,35.7700069370194,48.180230858483384
139.7980908159104,35.606026413790815,14.359117411731994
139.82931179866654,35.57106116769234,45.87518541392322
139.6795139284975,35.73415765457316,66.44825320629877
139.60628348830926,35.58244181066444,42.146791431787065
139.62465150024292,35.7467842955541,13.636960428798789
139.89035801045353,35.62712147609463,65.03947395688232
139.6886334332432,35.70026496978744,24.095464749518207
139.83076694435144,35.5286605941504,28.103458442162715
139.78739907065628,35.68715779740297,21.529444740260715
139.71458189189588,35.63553030362117,33.115054541004824
139.66170617865868,35.67598253895264,62.97260539820445
139.6364159254478,35.55040426232346,46.35701016527561
139.78450389041166,35.72106212348325,24.34168919054988
139.83239013419134,35.758839123262966,71.44810547064286
139.79317127606234,35.56502194002723,71.57072984660704
139.75909063997474,35.52871436665605,70.94048975322048
139.61258536702948,35.5070915758139,26.71573479670775
139.89054663327832,35.69259145013298,41.58675409266917
139.83961425749638,35.68212821082663,78.94927592986126
139.6878466110103,35.66400922381422,64.04087334169932
139.89399109880767,35.56958412883479,11.901719485789187
139.7805644768909,35.617271798771654,14.564321388234443
139.77472679746216,35.67834290055585,42.475196376863295
139.82442195382887,35.64903005765775,73.64541441030921
139.84353093642704,35.796335656064464,47.709125856689994
139.79694358219945,35.54093192576702,44.846875562400314
139.63842872390987,35.70854336621428,17.38315899696414
139.70148025179836,35.621295630431284,55.974607330700586
139.8784250920978,35.628459884477685,67.54722124201578
139.66738468355317,35.71527932969745,36.62940052552936
139.71165010715126,35.70773084539731,64.29282956477292
139.72962306488327,35.797376798110655,77.51336577305682
139.73182149690834,35.538518286836236,24.263652138938237
139.78388187474835,35.53123289481525,46.63307418363189
139.8829227513234,35.71730164513862,30.099657065920287
139.67220781354976,35.67351607510192,65.49980933236876
139.63645041289027,35.58224819996794,50.43153561168103
139.65924114695798,35.52382581069669,54.420769228521266
139.86607747006278,35.52569747487893,65.85399117311258
139.79374324379657,35.76825726239923,37.71793308637184
139.68577203677174,35.557560197415626,74.05630478849302
