Longitude,Latitude,Value
-155.62973414232277,18.35069412212509,418.6149163904705
-154.9161981052433,20.819496370840426,292.60894060502005
-154.25410832824718,19.883124159214255,146.9232755849578
-154.5355502271809,19.00471684397126,150.07431688102017
-154.3868777042771,18.41781621799016,374.22611489158857
-154.68243326657856,20.382075567810887,272.12235795978506
-154.6154468709643,19.86021826778554,180.2098906801347
-154.30160869686935,19.600383275928966,296.63781869657475
-155.50066398228162,20.681677749152872,125.68357483005363
-155.0211500727137,20.36579163367359,332.7885607657595
-155.5575811163608,18.455024639198253,207.5973617740391
-154.0246639840067,18.935166203386643,419.02364025487526
-154.11188132062676,18.745467419443397,224.1447835694295
-155.921146377263,20.23183887771803,282.0880596327205
-154.5888496549686,18.100597304207337,104.64821596324026
-154.14950336516867,19.70966905461395,128.97875511782354
-155.63884930974532,20.287376057222072,256.99742256267393
-154.86410953889475,20.63029691028525,291.9755338868494
-154.16902340482392,19.026245246147724,340.0082192477215
-155.9321080428284,20.46377191401604,216.6650314837213
-154.60515946550632,18.33189521086562,377.99275445061704
-155.4053019852549,20.539356875203556,444.0489588756818
-154.15120760924694,18.382465986995946,411.9403955573399
-154.05788350966927,19.191861871681102,115.84753013934287
-154.11146702177314,20.391886097338663,292.2027789031316
-155.05157156668508,18.449752282046322,141.97207136726996
-154.27591469802138,18.687754185697923,196.81800634501099
-154.31090120292987,20.1667577051792,494.6650373068586
-155.3617990535135,20.160109609638223,156.9982171606053
-154.34216905169865,19.923442898655892,299.55526138054245
-155.925984730569,20.0818453334013,347.26229372724765
-154.8074602430359,19.628173330042788,380.9859882176416
-155.5399823254246,18.75539717672086,323.85947339476564
-155.75886622844544,19.037087980511757,103.90833896767346
-155.84609359674158,18.544793150404278,230.58452329759675
-154.6074224482437,20.725351684000884,307.0846573538846
-155.32025007246386,19.750175384298363,135.14659965793334
-154.55046645694247,19.20255425029092,240.2507724836723
-155.86928731840212,19.386017410932396,113.28124351654662
-155.3694193243388,20.841850018835444,131.4313988620083
-154.92101741524934,18.46005420934824,258.7693104806384
-154.41855367032207,19.75868949605039,153.08630161722414
-155.36249499413586,19.5176660366534,327.0163393046233
-154.74821724712598,19.834362706303942,375.7859876549063
-154.22804450352763,18.05433055146252,420.23467964363317
-154.7682736236354,20.616371726832455,180.06009769792405
-155.53408105049274,20.796354847450836,166.99303290362792
-155.95119843688693,19.695399550767625,141.8271361337601
-154.25980225219814,20.089952471630678,354.57209981745467
-155.9574611782992,20.76749814353189,382.59029059476046
-154.2505966546316,20.121715902940196,112.63445793025681
-154.94212573194557,18.457617128742783,474.4848984974759
-154.1218646029742,19.72886508050044,120.78851346058897
-154.40243352845266,19.82014513914857,316.51853412042817
-154.00413177893333,19.272392013907158,383.6242077803666
-155.29857636909657,20.209332706874168,448.38764949843426
-154.46562342213775,20.803101044307045,385.63477285297114
-155.1961381727815,20.77670553872033,420.6912332279167
-155.04024875939217,19.352518114212398,235.78007701712244
-154.74498907356326,18.339714137522265,425.9300454986049
-154.25264577162733,20.954523596887004,132.04593855387006
-154.03183306160142,20.516694259337804,457.92666242421103
-154.46345317227096,18.3739880436098,319.0369504614945
-155.16446643566533,20.762525647852115,426.9191079849975
-155.15728599544585,20.609689086186386,280.92731380732005
-154.52483539682223,19.55651417137822,357.43107807860997
-155.5224457084634,19.77382630723479,310.5610643744453
-155.77905177373722,19.19700811161039,392.63580870213275
-155.29075568471845,18.164284916466094,132.65199281223585
-155.42552201669184,19.0055917249377,124.14083359622552
-155.40738375908802,20.408560345794033,198.8412936040586
-155.53278449790017,18.013896069013807,163.81787204527535
-155.91581362072728,19.000497515073434,448.7134266368807
-155.96425213053317,19.19450608077283,187.68559494321772
-154.02455522052793,19.612186808813767,490.34610232765255
-155.14445373252826,20.759566849238283,234.75831670844275
-155.23134670568064,19.039037983097884,172.8471662754797
-154.64070543461386,19.040859605688684,415.87940285699165
-155.56349222426988,20.212503744329247,363.48311020035044
-154.10007763209956,19.356653822669422,299.2782865812556
-154.4273099711689,18.673814468819945,322.1454203750525
-155.82117799537548,19.35731854839808,387.68071130890553
-155.16483844843015,18.4225710611394,191.38189653251948
-154.24176338487567,18.52916095951867,498.53356642269677
-154.1105359554172,19.49510331821844,489.9172648587132
-155.06519697750025,19.256776348513643,360.13027453877476
-154.77317722157858,20.7445377032043,179.81698037165805
-155.66593210781585,19.087181697349898,372.09129697251655
-154.01766274772604,19.74176505083413,128.87936359167034
-155.5366565972331,19.89679286375859,112.26100088232242
-154.11453645172975,18.039283369765002,203.07315540448548
-154.70070670201525,19.99061211605013,285.04918269572653
-154.78452641024228,18.534107900609254,447.3090021633522
-154.974622977967,20.883210952408366,390.8676279065232
-155.53866037656448,18.445988183259338,397.0826084799924
-155.646943935989,19.24387237118107,270.1973337792301
-155.55902758185965,18.256049004235933,238.37399701878516
-155.6271234757115,20.990622755537842,248.41550519384108
-154.44083105286649,19.506585030993726,495.05982549442314
-155.29974948166654,19.78615505196013,116.04367656499299
-155.8843146468732,18.20122943216528,446.81259844897943
-154.06179473971838,20.249881411197535,331.47016342895733
-154.23242823007314,18.629716779286756,275.4461676758362
-154.14449543360956,20.69416286832214,390.1030641660546
-154.01018435470712,18.61541892144602,294.66757656988113
-155.65220950156103,18.572063161991,449.36929523266423
-155.2075159621947,18.109649003544284,460.2807456045034
-154.48352304859182,19.41620083533,268.68837074938216
-154.6079587638924,19.694523399787847,210.73111889402063
-155.6922081873203,18.197125918285057,336.9401314373449
-154.36833375001876,20.326582850085032,464.9453382466764
-155.55111885632667,19.35986650424408,184.2648756022666
-155.55236477035476,19.57317080798274,349.1866334253931
-154.92605115421318,19.322288240814686,352.6240880370082
-154.81412013031658,19.20228918262598,393.2452089661124
-154.83982758432438,19.678920993924653,152.62707405090393
-155.8170263252045,18.465720737792136,386.32998587283544
-154.24507827473923,18.545784391485814,463.6130082662564
-155.4687999148226,20.585356863040552,171.87324354809678
-155.7409701574344,20.8383463864009,195.01732996955104
-154.22250384026205,19.11992794883926,488.55803761665584
-154.0886970035405,18.81223401943066,172.3907810837959
-154.27574476546908,19.931998629717047,441.7540373478316
-154.38096785055023,19.22620251329429,296.9111425792139
-154.68951603872196,18.076159066981035,198.89242976127082
-154.89828525878173,18.468457792098572,448.29996050900456
-155.82602648017718,20.147916686542192,278.1221020010662
-155.1830935738586,19.976771825730452,305.9269415718761
-155.2546229659754,18.08128797751045,243.6933477599063
-155.48049243247934,18.66591648579885,337.18034057397097
-154.55315977262282,18.693224389764215,165.4095490340091
-155.00824852984246,20.015678230796183,256.4326146607043
-155.8379075681847,18.05913161326309,487.764928934115
-155.55963359610038,18.31232574595372,203.253373080451
-154.6334824726808,20.39974825611957,362.6946658165169
-155.8477382810194,18.535633986163,230.07602568987795
-154.29758617190245,19.958238323555623,409.38925027464023
-155.00970694597206,18.71454834314018,152.3494642873399
-155.0388268453467,18.298324178278037,487.9284180314179
-154.81518443068097,18.729516572998364,281.5158165534557
-154.3506380681497,20.166800795566978,194.42018533858558
-155.30438158419562,20.567089404318857,129.39869893200506
-154.64396769488187,20.490659593700975,167.9031620350163
-154.86853607200842,19.191550588855364,307.9095794224071
-155.46594345966116,20.004255409711938,234.8012705725145
-154.24274002728967,18.614952886247462,431.55334635304376
-154.40514795678615,18.87944319078304,272.35500946472234
-154.68309633068316,20.68900745556336,199.48570903505197
-154.2988365418115,18.039005770532206,346.857994641612
-154.2654115980804,18.256525592563403,382.7108867541783
-154.58327404656993,18.623658765438083,166.81676316037994
-154.32597334327266,18.079596611621458,167.04768651532706
-154.60505707666144,18.54430630526939,114.66857077341719
-154.6397184564794,19.749124682909077,394.5608060262562
-154.76277724356964,19.264273651777494,365.52181104872204
-154.4945667208847,20.678015133230925,289.85235029992555
-155.68278978941385,20.452330685215323,437.6681795876789
-154.23825848160214,19.025452055093627,422.2680611800213
-154.25631294450955,18.778270300293876,334.14174575870084
-155.94150543393087,19.1390772245018,447.30851220530343
-154.34836649887046,19.770884827544425,182.3364840147073
-155.74226026505312,18.804190922468628,144.76784775909115
-155.32976229148173,19.8724467235474,207.89984460679585
-154.5129834874168,19.228234956573722,122.83474243572594
-155.6784802079034,19.65614154255594,312.4678112004128
-154.3640659517619,19.308379587405952,474.6422769179846
-154.33573164408452,18.883397278625754,115.73741626740386
-154.98506453247833,20.84535992088647,148.84396560401072
-155.98722825656634,20.290817382479283,280.8796113133741
-155.42592373365017,18.420339527299358,473.55000701116194
-154.76614616324852,20.60540392769374,226.4624419907002
-154.03762764394514,19.46229359474854,302.893923475357
-154.73637294596665,20.683656680682276,116.62914362015684
-155.48039283787168,20.399565767841946,159.33728038483554
-154.73198859380076,19.2756405134077,494.65204918353874
-154.92002924056828,18.067407924960353,486.0474785744182
-154.44030920969772,18.80603207815484,101.97599237376384
-155.7860387223461,19.6249026439826,480.72471416929557
-154.47794419499596,19.900434659478442,355.64797512620015
-154.91746684264777,18.773663056299608,447.1673178080089
-154.074015992282,18.418068222218473,281.89594225354364
-155.31625566792263,20.5047907103979,306.2384114317001
-154.7347562137321,20.953206542110657,295.5386321027681
-154.13594378897997,19.577070546908057,366.74570301844176
-155.79498054401864,18.51503785754491,155.86050190252516
-154.1255430255271,18.816921979558106,111.98943594907118
-154.62422855539836,18.0551720296424,223.17197663647636
-155.86432588178965,20.742896419681497,381.87230509465866
-155.39807286610636,18.353253248670423,180.74138084917934
-154.58365582270943,19.72954942654276,369.37297332996695
-155.86529879706245,18.822165662061618,487.96481844290815
-154.83565907964746,19.66253400754738,137.56028631576737
-155.3082338860941,19.95426116505559,369.0408472900505
-154.75816896446506,20.489225411121605,277.50008772182844
-155.90851593237497,18.61926381528181,447.25690175100215
-154.25692638769524,18.03298748597544,170.85991577895436
-154.0530220616452,18.410656890206422,377.0503808904658
-154.0622442894286,20.700055925544316,435.24611585924407
-154.50069633651415,20.621670232687546,477.8456877896093
-155.73982751973872,19.792239306510925,373.2992113158583
-154.48347360814196,19.80155058130096,298.8699056033709
-155.9508261670824,19.995110023638766,347.13889608048555
-155.95575289694202,18.526113835870348,447.5619937914873
-155.3527795617009,20.74323583777488,328.2438986555319
-155.02271361919068,19.256311574676218,112.15482387873475
-154.45918516438442,19.149415584748493,472.3794782027911
-154.63340924678698,19.55675311584851,375.81070041262444
-155.10819458724652,18.140897900325164,370.60535431089863
-155.45274666743666,18.49885010626824,186.27006095908686
-154.00575099968458,20.214100849279113,363.55418809306286
-155.14763739552805,18.24839600377538,257.5457622616634
-155.09722595134065,19.809456328399165,360.49319081659684
-155.67275235761667,18.736047329043963,142.6372121231963
-154.41038090250015,19.16788684212593,363.1381218412144
-154.61263554843703,18.8660812103121,499.76549030826664
-155.55846077442249,19.067018149394848,119.28481554422241
-155.8352379087683,20.157137715552736,490.8696736885269
-154.63900139585058,18.891365146869525,262.7631842891483
